title,author,url,year,band,nummer
"Gothic and Renaissance Art in Nuremberg
							
					New York, Metropolitan Museum of Art, 8. April—22. Juni 1986. Anschließend unter dem Titel ""Nürnberg 1300—1550, Kunst der Gotik und Renaissance"" im Nürnberger Germanischen Nationalmuseum, 25. Juli—28. September 1986",Axel von Saldern,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/72077/65469,1986,39,9
"Barock in Dresden. Kunst und Kunstsammlungen unter der Regierung des Kurfürsten Friedrich August I. von Sachsen und König August II. von Polen genannt August der Starke 1694-1733 und des Kurfürsten Friedrich August III. von Sachsen und Königs August III. von Polen 1735-1763
							
					Essen, Villa Hügel. 8. Juni - 2. November 1986",Helmut Börsch-Supan,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/72078/65470,1986,39,9
Denkmale in Sachsen-Anhalt. Ihre Erhaltung und Pflege in den Bezirken Halle und Magdeburg,Wolfgang Götz,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/72079/65471,1986,39,9
"Volker Helas, Architektur in Dresden 1800—1900",Jürgen Paul,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/72080/65472,1986,39,9
"Heinrich Magirius, Gottfried Sempers zweites Dresdner Hoftheater. Entstehung — Künstlerische Ausstattung — Ikonographie",Adrian von Buttlar,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/72081/65473,1986,39,9
"Bemerkungen zu Reynolds
							
					Aus Anlaß der Ausstellungen in Paris (Grand Palais 9. 10.—16. 12. 1985) und London (Royal Academy of Arts 16. 1.—31. 3. 1986)",Werner Busch,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/72066/65458,1986,39,8
"Martin Jesinghausen-Lauster, Die Suche nach der symbolischen Form. Der Kreis um die Kulturwissenschaftliche Bibliothek Warburg",Ernst Hans Gombrich,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/72067/65459,1986,39,8
Style versus History in English Gothic Architecture,Paul Crossley,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/72069/65461,1986,39,8
"Die Werkstatt des Interpreten
							
					Studentische Initiativen fragen nach ihrem Handwerkszeug",Martina Sitt,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/72072/65464,1986,39,8
"Natur und Antike in der Renaissance
							
					Frankfurt am Main, Liebieghaus — Museum Alter Plastik, 5. 12. 1985—2. 3. 1986",Andreas Beyer,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71884/65242,1986,39,7
"Jacques de Gheyn II als Tekenaar - Jacques de Gheyn II Drawings
							
					Exhibition, Rotterdam, Museum Boymans-van Beuningen, 14 December 1985 to 10 February 1986; Washington, D. C., National Gallery of Art, 9 March 1986 to 11 May 1986",Egbert Haverkamp Begemann,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71885/65245,1986,39,7
"Ingo Herklotz, ""Sepulcra"" e ""Monumenta"" del medioevo",Julian Gardner,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71886/65246,1986,39,7
"Antje Middeldorf Kosegarten, Sienesische Bildhauer am Duomo Vecchio. Studien zur Skulptur in Siena 1250—1330",Volker Herzner,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71887/65247,1986,39,7
"Margherita Azzi Visentini, L'Orto Botanico di Padova e il giardino del Rinascimento",Lucia Longo,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71888/65252,1986,39,7
Corrigendum,Minna Heimbürger,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71891/65257,1986,39,7
"Ein griechischer Traum - Leo von Klenze, der Archäologe
							
					Ausstellung vom 6. Dezember 1985 bis zum 9. Februar 1986 in der Glyptothek München",Henning Wrede,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71872/65230,1986,39,6
Die Maler und das Theater im 20. Jahrhundert. Raumkonzepte - Konstruktivistische Tendenzen in Bühnen- und Bildkunst 1910-1930,Karin von Maur,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71873/65231,1986,39,6
"Gerhard Eimer, Bernd Notke. Das Wirken eines niederdeutschen Künstlers im Ostseeraum",Max Hasse,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71874/65232,1986,39,6
"Adolf Weis, Die Madonna Platytera — Entwurf für ein Christentum als Bildoffenbarung anhand der Geschichte eines Madonnenthemas",Reiner Haussherr,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71875/65233,1986,39,6
"Frank O. Büttner, Imitatio Pietatis. Motive der christlichen Ikonographie als Modelle zur Verähnlichung",Michaela J. Marek,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71876/65234,1986,39,6
"Günther Schiedlausky, Kühlkugel und Wärmapfel",Rüdiger Joppien,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71877/65235,1986,39,6
Das verbrecherische Ornament,Pieter Jan Gijsberts,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71878/65236,1986,39,6
"Centre d’études supérieures de la Renaissance, Université de Tours",Jean Guillaume,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71860/65199,1986,39,5
"Von Glanz und Elend der Kunstgeschichte
							
					Gedanken zum internationalen Kolloquium über Versailles (Schloß Versailles, 29. September — 4. Oktober 1985)",Gerold Weber,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71861/65200,1986,39,5
"Wolfram Prinz und Ronald G. Kecks, Das französische Schloß der Renaissance. Form und Bedeutung der Architektur, ihre geschichtlichen und gesellschaftlichen Grundlagen",Liliane Châtelet-Lange,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71862/65201,1986,39,5
"Sylvia Pressouyre, Nicolas Cordier. Recherches sur la sculpture à Rome autour de 1600",Minna Heimbürger,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71863/65204,1986,39,5
"Jennifer Montagu, Alessandro Algardi",Hanno-Walter Kruft,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71864/65205,1986,39,5
"Herbert Haupt: Fürst Karl I. von Liechtenstein, Obersthofmeister Kaiser Rudolfs II. und Vizekönig von Böhmen. Hofstaat und Sammeltätigkeit",Hilda Lietzmann,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71865/65206,1986,39,5
"L'oro del Ghiberti. Restauri alla Porta del Paradiso
							
					Florenz, 7. Dezember 1985 — 2. Februar 1986. Museo Opificio delle Pietre Dure e Laboratori di Restauro. Soprintendente: Anna Forlani Tempesti, Ausstellungsleitung: Loretta Dolcini, Mauro Matteini. Begleitheft (12 S. mit 12 Abb., davon 6 farbige) gratis.",Wolfger A. Bulst,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71851/65188,1986,39,4
"German Art in the 20th Century - Painting and Sculpture
							
					1905—1985: London, Royal Academy of Arts, 11. Oktober — 22. Dezember 1985; Stuttgart, Staatsgalerie, 8. Februar — 27. April 1986. 1945—1985: Kunst in der Bundesrepublik Deutschland Berlin, Nationalgalerie, 27. September 1985 — 12. Januar 1986.",Ernst Busche,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71852/65189,1986,39,4
"Janet Cox-Rearick, Dynasty and Destiny in Medici Art. Pontormo, Leo X, and the Two Cosimos",Julian Kliemann,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71853/65190,1986,39,4
"Reginald R. Isaacs, Walter Gropius. Der Mensch und sein Werk - Gilbert Herbert, The Dream of the Factory-Made House. Walter Gropius and Konrad Wachsmann",Winfried Nerdinger,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71854/65191,1986,39,4
"""Alte Meister"" oder die Kunsthistoriker in den Romanen",Willibald Sauerländer,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71842/65179,1986,39,3
Neue Bauten für deutsche Kunstgewerbemuseen,Axel von Saldern,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71843/65180,1986,39,3
"Der Werkstättengedanke um 1900
							
					Kolloquium im Zentralinstitut für Kunstgeschichte München, 11. —13. November 1985",Barbara Mundt,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71844/65181,1986,39,3
S. O. Chan-Magomedow: Pioniere der sowjetischen Architektur,Thomas Strauss,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71845/65182,1986,39,3
"Robert L. Herbert, Eleanor S. Apter, Elise K. Kenney, The Société Anonyme and the Dreier Bequest at Yale University",Reinhold Mißelbeck,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71846/65183,1986,39,3
"Scultura e monumento sepolcrale del tardo medioevo a Roma e in Italia
							
					Tagung in Rom, Österreichisches Historisches Institut und Istituto della Enciclopedia Italiana",Jürgen Krüger,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71782/65113,1986,39,2
"Simone Martini e ""Chompagni""
							
					Siena, Pinacoteca Nazionale, 27. 3. — 31. 10. 1985",Irene Hueck,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71783/65120,1986,39,2
"Northern Renaissance
							
					Washington und Los Angeles 1986","Jürgen Julier, Die Redaktion",https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71784/65123,1986,39,2
Rettet die Meisterwerke der Miniaturmalerei des Mittelalters!,"Horst Appuhn, Renate Kroos",https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71785/65124,1986,39,2
"Henk van Os, Sienese Altarpieces 1215—1460, Form, Content, Function, vol. I",Eve Borsook,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71786/65125,1986,39,2
"Gert Kreytenberg, Andrea Pisano und die toskanische Skulptur des 14. Jahrhunderts (Italienische Forschungen, 3. Folge, Bd. 14)",John White,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71788/65126,1986,39,2
"Otto Lehmann-Brockhaus, Abruzzen und Molise. Kunst und Geschichte",Mario D'Onofrio,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71790/65127,1986,39,2
Rudolf Echt: Emile Boeswillwald als Denkmalpfleger. Untersuchungen zu Problemen und Methoden der französischen Denkmalpflege im 19. Jahrhundert,Hans Josef Böker,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71794/65131,1986,39,2
"Stadt im Wandel
							
					Kunst und Kultur des Bürgertums in Norddeutschland 1150-1650. Landesausstellung Niedersachsen 1985",Hartmut Boockmann,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71773/65104,1986,39,1
"Northern Renaissance
							
					Washington und Los Angeles 1986",Wolf-Dieter Dube,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71774/65105,1986,39,1
Recueil Général des Monuments Sculptés en France (IVe—Xe siécles),Victor Heinrich Elbern,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/70684/64041,1986,39,1
"Edgar Hürkey, Das Bild des Gekreuzigten im Mittelalter — Untersuchungen zu Gruppierung, Entwicklung und Verbreitung anhand der Gewandmotive",Reiner Haussherr,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71775/65106,1986,39,1
"Alison McNeil Kettering, The Dutch Arcadia. Pastoral Art and its Audience in the Golden Age",Rose Wishnevsky,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71776/65107,1986,39,1
"Wolfgang Kemp (Hrsg.), Der Betrachter ist im Bild. Kunstwissenschaft und Rezeptionsästhetik",Heinz-Toni Wappenschmidt,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71777/65108,1986,39,1
Das europäische Datenschutzjahr 1975,Werner Bornheim Schilling,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/94272/88989,1976,29,3
"Über ""Historismus"" - zur neuen Bewertung der Architektur des 19. und 20. Jahrhunderts",Norbert Knopp,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/94273/88990,1976,29,3
"Zur Münchener Ausstellung ""Toskanische Impressionen""",Fritz Novotny,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/94274/88991,1976,29,3
"Charles Meryon, Paris um 1850 Zeichnungen, Radierungen, Photographien
							
					Zur Ausstellung in Frankfurt und Hamburg",Monika Steinhauser,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/94275/88992,1976,29,3
"Renate Freitag-Stadler, Johann Adam Klein 1792-1875. Zeichnungen und Aquarelle",Helmut Börsch-Supan,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/94276/88993,1976,29,3
"Pieter Bruegel d. Ä. als Zeichner. Herkunft und Nachfolge
							
					Ausstellung des Kupferstichkabinetts der Staatlichen Museen - Preuß. Kulturbesitz Berlin, 19. September - 16. November 1975",Justus Müller Hofstede,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/94220/88932,1976,29,2
"Miklos Boskovits, Pittura fiorenta alla vigilia del Rinascimeto, 1370-1400",Irene Hueck,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/94221/88933,1976,29,2
Hans Wentzel †,Rüdiger Becksmann,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/94222/88934,1976,29,2
"Balthasar Neumann in Baden-Württemberg
							
					Zur Ausstellung der Staatsgalerie Stuttgart 28. 9.-30. 11. 1975",Günter Passavant,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/94208/88922,1976,29,1
"Durlacher Fayencer 1723-1847
							
					Zur Ausstellung im Badischen Landesmuseum Karlsruhe 21.6.-28.9.1975",Ludwig Döry,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/94209/88923,1976,29,1
"Erik Forssman, Die Kunstgeschichte und die Trivialkunst. Sitzungsberichte der Heidelberg Akademie der Wissenschaften",Sigrid Metken,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/94210/88925,1976,29,1
Mitteilung des Verbandes Deutscher Kunsthistoriker zur Konzeption des Hamburger Kunsthistorikertages,Der Vorstand des Verbandes Deutscher Kunsthistoriker e. V.,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71601/64908,1974,27,2
Die Palladio-Ausstellung in Vicenza,Wladimir Timofiewitsch,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71602/64909,1974,27,2
"Realistische Malerei und Fotorealismus
							
					Zu einer Reihe von Ausstellungen und Katalogen der jüngsten Zeit",Josef Adolf Schmoll gen. Eisenwerth,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71603/64910,1974,27,2
"Konrad Oberhuber, Raphaels Zeichnungen, Abteilung IX — Entwürfe zu Werken Raphaels und seiner Schule im Vatikan 1511/12 bis 1520",Rolf Quednau,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71604/64911,1974,27,2
"Das Triumphkreuz von Bernt Notke im Dom zu Lübeck
							
					Zweiter Fundbericht",Eike Oellermann,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71729/65077,1974,27,12
"Kolloquium über ""Kirchen und Denkmalspflege in Bayern"" im Zentralinstitut für Kunstgeschichte in München am 22. und 23. April 1974",Hans Ramisch,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71731/65078,1974,27,12
John Beckwith: Ivory Carvings in Early Medieval England,Hermann Fillitz,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71733/65079,1974,27,12
"Masako Shono, Japanisches Aritaporzellan im sogenannten ""Kakiemonstil"" als Vorbild für die Meißener Porzellanmanufaktur",Hermann Jedding,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71737/65080,1974,27,12
"Adelheid Unger, Joseph Götsch. Ein bayerischer Bildhauer des Rokoko aus Tirol",Gerhard Paulus Woeckel,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71740/65081,1974,27,12
Herbert Brunner †,Manfred Frithjof Fischer,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71743/65082,1974,27,12
"XXIII. Internationaler Kongress für Kunstgeschichte
							
					Granada, 3. bis 6. September 1973",Hanno-Walter Kruft,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71563/64858,1974,27,1
"Bauten Roms auf Münzen und Medaillen
							
					Ausstellung der Staatlichen Münzsammlung München vom 16. Okt. bis 2. Dez. 1973 in den Ausstellungsräumen des Bayerischen Hauptstaatsarchivs",Rolf Kultzen,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71565/64861,1974,27,1
"Künstlerfreunde um Arthur und Hedy Hahnloser-Bühler
							
					Jubiläums-Ausstellung des Kunstmuseums Winterthur zum 100. Geburtstag der Sammlerin und zum 125jährigen Bestehen des Winterthurer Kunstvereins (vom 23. September bis 11. November 1973)",Günter Busch,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71567/64862,1974,27,1
"Mittelalterliche Textilien aus schweizerischen Kirchen und Klöstern
							
					Ausstellung der Abegg-Stiftung Bern in Riggisberg, 6. 5. — 14. 10. 1973",Leonie von Wilckens,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71570/64864,1974,27,1
"Hans Henrik Brummer, The Statue Court in the Vatican Belvedere",Peter Gerlach,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71572/64867,1974,27,1
"Gerard ter Borch
							
					Zur Ausstellung im Landesmuseum Münster, 12. 5. — 23. 6.1974",Horst Gerson,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71721/65060,1974,27,11
"Ewald M. Vetter, Die Kupferstiche der Psalmodia Eucaristica des Melchor Prieto von 1622",Leonie von Wilckens,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71722/65061,1974,27,11
Georg Petel 1601/2—1634,Hans Peter Hilger,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71723/65062,1974,27,11
Gert Schiff: Johann Heinrich Füssli 1741—1825,Klaus Lankheit,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71724/65065,1974,27,11
"Nochmals Weingarten
							
					Bitterer Nachgeschmack, Verbesserungen, Befürchtungen",Willibald Sauerländer,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71710/65037,1974,27,10
Das Hypogäum Raffaels unter der Chigikapelle in S. Maria del Popolo zu Rom,Christoph Luitpold Frommel,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71711/65038,1974,27,10
"Caravaggio y el naturalismo espanol
							
					Zur Ausstellung in Sevilla, Sept./Okt. 1973",Jürgen Michael Lehmann,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71712/65039,1974,27,10
"Guglielmo Cavallo, Rotoli di Exultet dell' Italia Meridionale",Hans Belting,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71713/65040,1974,27,10
Bildersturm — Die Zerstörung des Kunstwerks,Reiner Haussherr,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71714/65041,1974,27,10
Die Kasseler Gemäldegalerie in Schloss Wilhelmshöhe,Günter Passavant,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71702/65028,1974,27,9
"Die Kunstdenkmäler von Rheinland-Pfalz, Band 5: Der Dom zu Speyer",Reiner Haussherr,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71703/65029,1974,27,9
Kassel in alten Ansichten,Wolfgang Krönig,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71704/65030,1974,27,9
Zu den Arbeiten am Trierer Dom,Walter Haas,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71548/64843,1973,26,12
Das Pergament zu Bernt Notkes Triumphkreuz im Lübecker Dom,Max Hasse,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71549/64844,1973,26,12
Neue Bände des Corpus Vitrearum,Hans Wentzel,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71550/64845,1973,26,12
"W. Eugene Kleinbauer, Modern Perspectives in Western Art History - An Anthology of 20th-century Writings on the Visual Arts",Reiner Haussherr,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71551/64846,1973,26,12
Christian Altgraf zu Salm †,Kurt Martin,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71552/64847,1973,26,12
Mitteilung des Verbandes Deutscher Kunsthistoriker,Willibald Sauerländer,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71554/64849,1973,26,12
Grünes Licht für die Abbrucharbeiten in Wertheim,Gunter Schweikhart,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71688/64972,1974,27,8
"Kölner Malerei vor Stefan Lochner
							
					Zu der Ausstellung ""Die Kölner Maler von 1300 — 1430"" im Wallraf-Richartz-Museum",Paul Pieper,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71689/64973,1974,27,8
"Weltausstellungen im 19. Jahrhundert
							
					Zu der durch „Die Neue Sammlung"" München vorbereiteten Wanderausstellung",Jürgen Paul,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71690/64974,1974,27,8
Neue Käthe Kollwitz-Literatur,Gunther Thiem,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71696/65022,1974,27,8
"Suevia Sacra. Frühe Kunst in Schwaben
							
					Zur Ausstellung und zum Colloquium in Augsburg, Sommer 1973",Willibald Sauerländer,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71539/64835,1973,26,11
"Lyonel Feininger
							
					Zur Ausstellung im Haus der Kunst, München, März - April 1973",Armin Zweite,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71540/64836,1973,26,11
Neue Inventarbände aus der Schweiz und aus Belgien,Hans Erich Kubach,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71541/64837,1973,26,11
"Kolloquium über ""Die Galerie"" in Tours",Wolfram Prinz,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71680/64964,1974,27,7
"Französische Caravaggisten
							
					Ausstellung in Rom, Accademia di Francia (Villa Medici) 15. Nov. 1973 — 20. Jan. 1974; Paris, Grand Palais, 13. Febr. — 15. April 1974; veranstaltet von der Réunion des Musées Nationaux, u. a. in Zusammenarbeit mit der Soprintendenza alle Gallerie Roma I.",Rolf Kultzen,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71681/64965,1974,27,7
"George L. Hersey, The Aragonese Arch at Naples 1443—1475",Magne Malmanger,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71682/64966,1974,27,7
Ludwig Grote †,Gert von der Osten,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71683/64967,1974,27,7
Das Gögginger Kurtheater bei Augsburg - eine Glas-Eisen-Konstruktion,"Monika Steinhauser, Astrid Debold-Kritter",https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71464/64790,1973,26,10
"Museum und Industrial Design
							
					Bericht über die am 24. und 25. Mai 1973 im Zentralinstitut für Kunstgeschichte abgehaltene Vortrags- und Diskussionstagung",Georg Himmelheber,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71469/64792,1973,26,10
"Bernhard Pankok 1872 - 1942. Kunsthandwerk - Malerei - Graphik - Architektur - Bühnenausstattungen
							
					Ausstellung des Württembergischen Landesmuseums Stuttgart, Altes Schloß 24. 5. - 12. 8. 1973",Josef Adolf Schmoll gen. Eisenwerth,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71530/64826,1973,26,10
"James D. Kornwolf: M. H. Baillie Scott and the Arts and Crafts Movement, Pioneers of Modern Design",Stefan Muthesius,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71531/64827,1973,26,10
Rudolf Wittkower †,Harald Keller,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71532/64828,1973,26,10
Altstadt oder Verkehr? Sanierungsvorhaben in Wertheim am Main,Gunter Schweikhart,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71670/64954,1974,27,6
"Chefs-d'oeuvre de la Tapisserie du XlVe au XVIe siècle
							
					Zur Ausstellung im Grand Palais in Paris, 26. 10. 1973—7. 1. 1974",Leonie von Wilckens,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71671/64955,1974,27,6
Die Karl Blechen-Ausstellung in Ostberlin,Helmut Börsch-Supan,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71672/64956,1974,27,6
Ernst Strauss: Koloritgeschichtliche Untersuchungen zur Malerei seit Giotto,Lorenz Dittmann,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71673/64957,1974,27,6
Kurt Badt †,Herbert von Einem,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71674/64958,1974,27,6
Wichtig! An die Teilnehmer des XIV. Deutschen Kunsthistorikertages in Hamburg vom 7. — 12. Oktober 1974,Der Vorstand,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71677/64961,1974,27,6
Zur Bedrohung der historischen Stadtgestalt von Erbach im Odenwald,Anneliese Seeliger-Zeiss,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71447/64774,1973,26,9
"Russischer Realismus - Malerei in der zweiten Hälfte des 19. Jahrhunderts
							
					Zu der Ausstellung der Kunsthalle Baden-Baden 23. 11. 1972 - 25. 2. 1973",Rudolf Zeitler,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71448/64775,1973,26,9
"Die Studientage des ""Centre d'Études Supérieures de la Renaissance"" in Tours",Volker Hoffmann,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71449/64776,1973,26,9
"Fedja Anzelewsky, Albrecht Dürer - Das malerische Werk",Dieter Kuhrmann,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71451/64777,1973,26,9
Eberhard Hanfstaengl †,Alfred Hentzen,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71452/64778,1973,26,9
"Trivialkunst aus der Chromopresse
							
					Zur Wanderausstellung ""Die Bilderfabrik""",Sigrid Metken,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71663/64947,1974,27,5
Speculum humanae salvationis,Gerhard Schmidt,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71664/64948,1974,27,5
"Kenworth Moffett, Meier-Graefe as art critic",Joachim Poeschke,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71665/64949,1974,27,5
Das 7. Colloquium der Société française d'Archéologie: Sainte-Foy in Conques,Willibald Sauerländer,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71438/64765,1973,26,8
"Kurt Badt, Eine Wissenschaftslehre der Kunstgeschichte",Otto Karl Werckmeister,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71440/64767,1973,26,8
"Hans und Gertrude Aurenhammer. Das Belvedere in Wien, Bauwerk - Menschen - Geschichte",Gerhard Paulus Woeckel,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71441/64768,1973,26,8
Wiederherstellungen und Neueröffnungen in der Münchener Residenz 1973,Heinrich Kreisel,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71622/64932,1974,27,4
"Präraffaeliten
							
					Ausstellung Staatliche Kunsthalle Baden-Baden, 23. 11. 1973 — 24. 2. 1974",Gisela Zick,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71626/64933,1974,27,4
"Mario Praz, Conversation Pieces — A Survey of the Informal Group Portrait in Europe and America",Ehrenfried Kluckert,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71629/64934,1974,27,4
Leonard K. Eaton: American Architecture Comes of Age. European Reaction to H. H. Richardson and Louis Sullivan,Michael Bringmann,https://journals.ub.uni-heidelberg.de/index.php/kchronik/article/view/71630/64937,1974,27,4
